Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);7;11;0;18;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);4;41;0;45;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;12;17;0;29;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;10;5;0;15;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;227;36;0;263;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;136;63;0;199;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;42;10;0;52;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;0;4;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;236;9;0;245;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;14;8;0;22;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Juros e preços;0;0;3;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;4;1;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;23;0;0;23;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;6;1;0;7;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Outras irregularidades relacionadas a cheques;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;55;55;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Prestação de serviço de forma irregular em conta-salário;1;3;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;50;50;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Recusa de produtos ou serviços;0;0;73;73;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;11;11;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;11;11;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;8;8;0;16;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Restrição à realização de portabilidade de operações de financiamento imobiliário relativas a pessoas naturais;1;3;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Restrições cadastrais;0;0;4;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Segurança bancária;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;INTER (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;64;64;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Abertura de conta de depósito com documentação falsa;6;2;0;8;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Abertura de conta de depósito sem documentação necessária;5;10;0;15;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;4;216;0;220;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Ausência de título adequado relativo a cartão de crédito;12;21;0;33;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;0;4;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Bloqueio de cartão de crédito;0;0;75;75;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Bloqueio de conta;0;0;50;50;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;27;76;0;103;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;22;22;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cartões de débito;0;0;53;53;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobrança irregular de tarifa em operação de crédito;0;6;0;6;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobrança irregular de tarifa pela prestação de serviços de credenciadora de cartões;1;2;0;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;35;318;0;353;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;43;118;0;161;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobrança irregular para fins de remuneração de correspondentes no País;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Cobranças diversas;0;0;292;292;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;8;22;0;30;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;45;6;0;51;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;111;51;0;162;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Crédito consignado;0;0;4;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento contratual;0;0;25;25;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento de ordem judicial;0;0;26;26;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento de prazo de bloqueio ou de prazo de devolução de cheque;2;3;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;9;40;0;49;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento do horário de funcionamento das instituições financeiras;0;19;0;19;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Descumprimento dos prazos para saques em espécie;0;3;0;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Débito em conta de depósito não autorizado pelo cliente;36;192;0;228;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Débito em conta de pagamento não autorizado pelo cliente;1;4;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;10;10;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Dificuldade para efetuar resgate antecipado de aplicação;0;0;2;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;7;4;0;11;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Falta de transparência na redação de documentos;3;3;0;6;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Golpe;0;0;16;16;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);9;26;0;35;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;33;426;0;459;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;95;95;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;183;183;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga;1;3;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades envolvendo a abertura de conta-salário;2;10;0;12;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;22;175;0;197;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades no processo de encerramento de conta de pagamento;0;4;0;4;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);5;20;0;25;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas a cédulas ou moedas;0;5;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;0;16;0;16;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);3;12;0;15;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;137;0;137;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao acompanhamento de conta de pagamento;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;23;0;23;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;1;1;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;20;84;0;104;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;21;61;0;82;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;10;65;0;75;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;18;124;0;142;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);8;14;0;22;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;10;34;0;44;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);12;176;0;188;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas à devolução de cheques;6;18;0;24;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);5;59;0;64;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;2;136;0;138;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;21;51;0;72;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;37;94;0;131;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;555;641;0;1196;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;58;97;0;155;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados ao serviço de credenciadora de cartões;0;6;0;6;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;129;217;0;346;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;389;420;0;809;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;79;79;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Juros e preços;0;0;37;37;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Liberação de recursos em financiamento imobiliário;0;0;26;26;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;3;5;0;8;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;121;243;0;364;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;449;65;0;514;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;192;177;0;369;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre o serviço de credenciadora de cartão de forma inadequada;0;2;0;2;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;76;115;0;191;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;35;49;0;84;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outras irregularidades ;1;0;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outras irregularidades relacionadas a cartões de crédito;0;3;0;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outras irregularidades relacionadas a cheques;4;8;0;12;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outras irregularidades relacionadas a tarifas;1;2;0;3;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;1;0;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;150;150;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Planos Econômicos - divergências no saldo de cadernetas de poupança;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Prestação de serviço de forma irregular em conta-salário;22;130;0;152;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Problemas enfrentados com o atendimento preferencial;0;0;8;8;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;109;109;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Recusa de cancelamento de pacote de serviços;10;67;0;77;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Recusa de produtos ou serviços;0;0;477;477;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;24;44;0;68;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;293;293;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;192;192;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Restrição à realização de portabilidade de operações de crédito (exceto crédito consignado e financiamento imobiliário) relativas a pessoas naturais;0;5;0;5;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;15;50;0;65;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Restrição à realização de portabilidade de operações de financiamento imobiliário relativas a pessoas naturais;1;13;0;14;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Restrições cadastrais;0;0;347;347;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Segurança bancária;0;0;1;1;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Tempo de espera em fila;0;0;27;27;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;80;80;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;23;0;23;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;9;0;9;
2020;3º;Mais de quatro milhões de clientes;Conglomerado; ;ITAU (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de financiamento imobiliário;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;2;0;4;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre crédito consignado de forma inadequada;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;Recusa de produtos ou serviços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;04230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;06040559;KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;11271860;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;11271860;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Banco/financeira;11271860;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Juros e preços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Juros e preços;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;LECCA (conglomerado);Restrições cadastrais;0;0;2;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Abertura de conta de depósito com documentação falsa;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;1;1;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;1;0;3;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;0;3;0;3;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;3;5;0;8;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;2;4;0;6;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;1;0;2;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);4;1;0;5;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;0;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2020;3º;Menos de quatro milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
